date,fighter,kd,sig_strike_landed,sig_strike_attempts,sig_strike_percent,strike_landed,strike_attempts,td_landed,td_attempts,td_percent,sub_attempts,pass,rev,kds_received,sig_strikes_received,strikes_received,tds_received,method,round_finished,time,rounds,res,weight_class,fight_pk,sig_strikes_avoided,tds_defended,strikes_avoided,strike_percent,sig_reg_mixture,sig_reg_percent
2008-10-25,Matt Horwich,0,15,24,0.625,62,71,0,0,0,5,2,NA,0,31,142,6,Decision,3,05:00:00,3,L,Men_Middleweight,983,18,1,23,0.8732394366197183,0.3380281690140845,0.8105263157894737
2008-10-25,Hermes Franca,0,60,122,0.4918032786885246,65,127,0,0,0,0,0,NA,0,40,55,1,Decision,3,05:00:00,3,W,Men_Lightweight,982,64,8,65,0.5118110236220472,0.9606299212598425,0.5020080321285141
2008-10-25,Marcus Aurelio,0,40,104,0.38461538461538464,55,120,1,9,0.1111111111111111,0,0,NA,0,60,65,0,Decision,3,05:00:00,3,L,Men_Lightweight,982,62,0,62,0.4583333333333333,0.8666666666666667,0.42410714285714285
2008-10-25,Pete Sell,0,65,123,0.5284552845528455,88,146,1,10,0.1,1,0,NA,0,50,58,4,Decision,3,05:00:00,3,W,Men_Welterweight,981,62,2,63,0.6027397260273972,0.8424657534246576,0.5687732342007435
2008-10-25,Joshua Burkman,0,50,112,0.44642857142857145,58,121,4,6,0.6666666666666666,0,0,NA,0,65,88,1,Decision,3,05:00:00,3,L,Men_Welterweight,981,58,9,58,0.4793388429752066,0.9256198347107438,0.463519313304721
2008-10-18,Michael Bisping,0,70,160,0.4375,77,167,1,3,0.3333333333333333,0,0,NA,0,51,62,1,Decision,3,05:00:00,3,W,Men_Middleweight,980,113,1,114,0.46107784431137727,0.9580838323353293,0.44954128440366975
2008-10-18,Chris Leben,0,51,164,0.31097560975609756,62,176,1,2,0.5,0,0,NA,0,70,77,1,Decision,3,05:00:00,3,L,Men_Middleweight,980,90,2,90,0.3522727272727273,0.9318181818181818,0.3323529411764706
2008-10-18,Keith Jardine,1,50,131,0.3816793893129771,59,140,2,4,0.5,0,0,NA,1,48,57,1,Decision,3,05:00:00,3,W,Men_Heavyweight,979,38,0,38,0.42142857142857143,0.9357142857142857,0.4022140221402214
2008-10-18,Brandon Vera,1,48,86,0.5581395348837209,57,95,1,1,1,0,0,NA,1,50,59,2,Decision,3,05:00:00,3,L,Men_Heavyweight,979,81,2,81,0.6,0.9052631578947369,0.580110497237569
2008-10-18,Luiz Cane,1,41,78,0.5256410256410257,41,78,0,0,0,0,0,NA,0,28,28,0,KO/TKO,2,04:15:00,3,W,Men_Heavyweight,978,54,1,54,0.5256410256410257,1,0.5256410256410257
2008-10-18,Rameau Thierry Sokoudjou,0,28,82,0.34146341463414637,28,82,0,1,0,0,0,NA,1,41,41,0,KO/TKO,2,04:15:00,3,L,Men_Heavyweight,978,37,0,37,0.34146341463414637,1,0.34146341463414637
2008-10-18,Chris Lytle,0,102,194,0.5257731958762887,212,304,2,3,0.6666666666666666,0,0,NA,0,85,133,0,Decision,3,05:00:00,3,W,Men_Welterweight,977,75,2,76,0.6973684210526315,0.6381578947368421,0.6305220883534136
2008-10-18,Paul Taylor,0,85,160,0.53125,133,209,0,2,0,0,0,NA,0,102,212,2,Decision,3,05:00:00,3,L,Men_Welterweight,977,92,1,92,0.6363636363636364,0.7655502392344498,0.5907859078590786
2008-10-18,Marcus Davis,0,25,63,0.3968253968253968,36,74,1,1,1,1,0,NA,0,3,3,1,Submission,2,02:16:00,3,W,Men_Welterweight,976,53,0,53,0.4864864864864865,0.8513513513513513,0.44525547445255476
2008-10-18,Paul Kelly,0,3,56,0.05357142857142857,3,56,1,1,1,1,0,NA,0,25,36,1,Submission,2,02:16:00,3,L,Men_Welterweight,976,38,0,38,0.05357142857142857,1,0.05357142857142857
2008-10-18,Dan Hardy,0,57,186,0.3064516129032258,61,190,0,0,0,0,0,NA,0,56,58,3,Decision,3,05:00:00,3,W,Men_Welterweight,975,51,1,51,0.32105263157894737,0.9789473684210527,0.31382978723404253
2008-10-18,Akihiro Gono,0,56,107,0.5233644859813084,58,109,3,4,0.75,0,0,NA,0,57,61,0,Decision,3,05:00:00,3,L,Men_Welterweight,975,129,0,129,0.5321100917431193,0.981651376146789,0.5277777777777778
2008-10-18,Shane Carwin,0,13,23,0.5652173913043478,23,33,1,2,0.5,0,0,NA,0,4,8,0,KO/TKO,1,01:31:00,3,W,Men_Heavyweight,974,4,0,4,0.696969696969697,0.696969696969697,0.6428571428571429
2008-10-18,Neil Wain,0,4,8,0.5,8,12,0,0,0,0,0,NA,0,13,23,1,KO/TKO,1,01:31:00,3,L,Men_Heavyweight,974,10,1,10,0.6666666666666666,0.6666666666666666,0.6
2008-10-18,David Bielkheden,0,36,53,0.6792452830188679,86,104,7,11,0.6363636363636364,0,0,NA,0,12,58,1,Decision,3,05:00:00,3,W,Men_Lightweight,973,13,0,14,0.8269230769230769,0.5096153846153846,0.7770700636942676
2008-10-18,Jess Liaudin,0,12,25,0.48,58,72,1,1,1,2,0,NA,0,36,86,7,Decision,3,05:00:00,3,L,Men_Lightweight,973,17,4,18,0.8055555555555556,0.3472222222222222,0.7216494845360825
2008-10-18,Terry Etim,0,69,192,0.359375,69,192,0,2,0,0,0,NA,0,55,56,1,Decision,3,05:00:00,3,W,Men_Lightweight,972,233,0,233,0.359375,1,0.359375
2008-10-18,Sam Stout,0,55,288,0.1909722222222222,56,289,1,1,1,0,0,NA,0,69,69,0,Decision,3,05:00:00,3,L,Men_Lightweight,972,123,2,123,0.19377162629757785,0.9965397923875432,0.1923743500866551
2008-10-18,Jim Miller,0,15,28,0.5357142857142857,46,64,5,6,0.8333333333333334,5,0,NA,0,7,22,0,Submission,3,03:19:00,3,W,Men_Lightweight,971,9,1,9,0.71875,0.4375,0.6630434782608695
2008-10-18,David Baron,0,7,16,0.4375,22,31,0,1,0,1,1,NA,0,15,46,5,Submission,3,03:19:00,3,L,Men_Lightweight,971,13,1,18,0.7096774193548387,0.5161290322580645,0.6170212765957447
2008-10-18,Per Eklund,0,31,42,0.7380952380952381,92,104,1,5,0.2,5,0,NA,0,23,28,1,Submission,3,01:47:00,3,W,Men_Lightweight,970,33,1,34,0.8846153846153846,0.40384615384615385,0.8424657534246576
2008-10-18,Samy Schiavo,0,23,56,0.4107142857142857,28,62,1,2,0.5,1,0,NA,0,31,92,1,Submission,3,01:47:00,3,L,Men_Lightweight,970,11,4,12,0.45161290322580644,0.9032258064516129,0.4322033898305085
2008-09-17,Nate Diaz,0,40,72,0.5555555555555556,114,157,5,11,0.45454545454545453,0,0,NA,0,26,48,4,Decision,3,05:00:00,3,W,Men_Lightweight,969,24,4,26,0.7261146496815286,0.4585987261146497,0.6724890829694323
2008-09-17,Josh Neer,0,26,50,0.52,48,74,4,8,0.5,4,0,NA,0,40,114,5,Decision,3,05:00:00,3,L,Men_Lightweight,969,32,6,43,0.6486486486486487,0.6756756756756757,0.5967741935483871
2008-09-17,Clay Guida,0,43,106,0.4056603773584906,67,133,10,18,0.5555555555555556,0,0,NA,0,36,64,1,Decision,3,05:00:00,3,W,Men_Lightweight,968,72,2,75,0.5037593984962406,0.7969924812030075,0.4602510460251046
2008-09-17,Mac Danzig,0,36,108,0.3333333333333333,64,139,1,3,0.3333333333333333,0,0,NA,0,43,67,10,Decision,3,05:00:00,3,L,Men_Lightweight,968,63,8,66,0.460431654676259,0.7769784172661871,0.4048582995951417
2008-09-17,Alan Belcher,0,54,90,0.6,67,103,0,0,0,0,0,NA,0,43,86,5,Decision,3,05:00:00,3,W,Men_Middleweight,967,87,7,89,0.6504854368932039,0.8737864077669902,0.6269430051813472
2008-09-17,Ed Herman,0,43,130,0.33076923076923076,86,175,5,12,0.4166666666666667,2,0,NA,0,54,67,0,Decision,3,05:00:00,3,L,Men_Middleweight,967,36,0,36,0.49142857142857144,0.7428571428571429,0.42295081967213116
2008-09-17,Eric Schafer,0,24,38,0.631578947368421,53,69,1,4,0.25,2,1,NA,0,12,22,0,Submission,1,04:53:00,3,W,Men_Heavyweight,966,9,0,9,0.7681159420289855,0.5507246376811594,0.719626168224299
2008-09-17,Houston Alexander,0,12,21,0.5714285714285714,22,31,0,0,0,0,0,NA,0,24,53,1,Submission,1,04:53:00,3,L,Men_Heavyweight,966,14,3,16,0.7096774193548387,0.6774193548387096,0.6538461538461539
2008-09-17,Alessio Sakara,1,7,10,0.7,7,10,0,0,0,0,0,NA,0,7,8,0,KO/TKO,1,01:27:00,3,W,Men_Middleweight,965,2,3,2,0.7,1,0.7
2008-09-17,Joe Vedepo,0,7,9,0.7777777777777778,8,10,0,3,0,0,0,NA,1,7,7,0,KO/TKO,1,01:27:00,3,L,Men_Middleweight,965,3,0,3,0.8,0.9,0.7894736842105263
2008-09-17,Wilson Gouveia,0,8,19,0.42105263157894735,8,19,1,1,1,2,0,NA,0,30,45,2,Submission,2,02:04:00,3,W,Men_Middleweight,964,42,0,45,0.42105263157894735,1,0.42105263157894735
2008-09-17,Ryan Jensen,0,30,72,0.4166666666666667,45,90,2,2,1,0,1,NA,0,8,8,1,Submission,2,02:04:00,3,L,Men_Middleweight,964,11,0,11,0.5,0.8,0.46296296296296297
2008-09-17,Joe Lauzon,0,23,54,0.42592592592592593,30,62,1,2,0.5,2,0,NA,0,18,19,0,KO/TKO,2,01:34:00,3,W,Men_Lightweight,963,30,0,30,0.4838709677419355,0.8709677419354839,0.45689655172413796
2008-09-17,Kyle Bradley,0,18,48,0.375,19,49,0,0,0,0,0,NA,0,23,30,1,KO/TKO,2,01:34:00,3,L,Men_Lightweight,963,31,1,32,0.3877551020408163,0.9795918367346939,0.38144329896907214
2008-09-17,Jason Brilz,0,34,42,0.8095238095238095,96,108,1,1,1,1,0,NA,0,4,4,0,KO/TKO,2,02:54:00,3,W,Men_Heavyweight,962,0,0,0,0.8888888888888888,0.3888888888888889,0.8666666666666667
2008-09-17,Brad Morris,0,4,4,1,4,4,0,0,0,0,0,NA,0,34,96,1,KO/TKO,2,02:54:00,3,L,Men_Heavyweight,962,8,0,12,1,1,1
2008-09-17,Mike Massenzio,0,0,0,0,7,10,1,1,1,1,0,NA,0,3,9,0,Submission,1,01:28:00,3,W,Men_Middleweight,961,1,0,1,0.7,0,0.7
2008-09-17,Drew McFedries,0,3,4,0.75,9,10,0,0,0,1,0,NA,0,0,7,1,Submission,1,01:28:00,3,L,Men_Middleweight,961,0,0,3,0.9,0.4,0.8571428571428571
2008-09-17,Dan Miller,0,0,1,0,8,11,0,0,0,2,0,NA,0,0,1,0,Submission,1,01:27:00,3,W,Men_Middleweight,960,1,1,1,0.7272727272727273,0.09090909090909091,0.6666666666666666
2008-09-17,Rob Kimmons,0,0,1,0,1,2,0,1,0,0,0,NA,0,0,8,0,Submission,1,01:27:00,3,L,Men_Middleweight,960,1,0,3,0.5,0.5,0.3333333333333333
2008-09-06,Rashad Evans,1,13,35,0.37142857142857144,13,35,0,0,0,0,0,NA,0,10,10,0,KO/TKO,2,01:51:00,3,W,Men_Heavyweight,959,40,0,40,0.37142857142857144,1,0.37142857142857144
2008-09-06,Chuck Liddell,0,10,50,0.2,10,50,0,0,0,0,0,NA,1,13,13,0,KO/TKO,2,01:51:00,3,L,Men_Heavyweight,959,22,0,22,0.2,1,0.2
2008-09-06,Rich Franklin,1,71,136,0.5220588235294118,71,136,0,0,0,0,0,NA,0,13,17,1,KO/TKO,3,00:39:00,3,W,Men_Heavyweight,958,45,5,45,0.5220588235294118,1,0.5220588235294118
2008-09-06,Matt Hamill,0,13,58,0.22413793103448276,17,62,1,6,0.16666666666666666,0,0,NA,1,71,71,0,KO/TKO,3,00:39:00,3,L,Men_Heavyweight,958,65,0,65,0.27419354838709675,0.9354838709677419,0.25
2008-09-06,Dan Henderson,1,42,82,0.5121951219512195,49,89,0,0,0,0,0,NA,0,27,29,2,Decision,3,05:00:00,3,W,Men_Middleweight,957,36,14,36,0.550561797752809,0.9213483146067416,0.5321637426900585
2008-09-06,Rousimar Palhares,0,27,63,0.42857142857142855,29,65,2,16,0.125,1,0,NA,1,42,49,0,Decision,3,05:00:00,3,L,Men_Middleweight,957,40,0,40,0.4461538461538462,0.9692307692307692,0.4375
2008-09-06,Nate Marquardt,1,22,36,0.6111111111111112,27,41,0,0,0,0,0,NA,0,1,2,0,KO/TKO,1,01:22:00,3,W,Men_Middleweight,956,6,0,6,0.6585365853658537,0.8780487804878049,0.6363636363636364
2008-09-06,Martin Kampmann,0,1,7,0.14285714285714285,2,8,0,0,0,0,0,NA,1,22,27,0,KO/TKO,1,01:22:00,3,L,Men_Middleweight,956,14,0,14,0.25,0.875,0.2
2008-09-06,Dong Hyun Kim,0,12,28,0.42857142857142855,18,36,3,14,0.21428571428571427,1,0,NA,0,48,91,1,Decision,3,05:00:00,3,W,Men_Welterweight,955,31,1,35,0.5,0.7777777777777778,0.46875
2008-09-06,Matt Brown,0,48,79,0.6075949367088608,91,126,1,2,0.5,2,0,NA,0,12,18,3,Decision,3,05:00:00,3,L,Men_Welterweight,955,16,11,18,0.7222222222222222,0.626984126984127,0.6780487804878049
2008-09-06,Kurt Pellegrino,2,61,97,0.6288659793814433,100,138,1,2,0.5,1,0,NA,0,18,86,1,Decision,3,05:00:00,3,W,Men_Lightweight,954,54,10,60,0.7246376811594203,0.7028985507246377,0.6851063829787234
2008-09-06,Thiago Tavares,0,18,72,0.25,86,146,1,11,0.09090909090909091,0,0,NA,2,61,100,1,Decision,3,05:00:00,3,L,Men_Lightweight,954,36,1,38,0.589041095890411,0.4931506849315068,0.47706422018348627
2008-09-06,Tim Boetsch,1,15,31,0.4838709677419355,18,34,0,0,0,0,0,NA,0,9,11,0,KO/TKO,1,02:03:00,3,W,Men_Heavyweight,953,12,1,12,0.5294117647058824,0.9117647058823529,0.5076923076923077
2008-09-06,Michael Patt,0,9,21,0.42857142857142855,11,23,0,1,0,0,0,NA,1,15,18,0,KO/TKO,1,02:03:00,3,L,Men_Heavyweight,953,16,0,16,0.4782608695652174,0.9130434782608695,0.45454545454545453
2008-09-06,Jason MacDonald,0,10,18,0.5555555555555556,59,74,2,2,1,1,0,NA,0,1,2,0,Submission,2,01:20:00,3,W,Men_Middleweight,952,4,0,4,0.7972972972972973,0.24324324324324326,0.75
2008-09-06,Jason Lambert,0,1,5,0.2,2,6,0,0,0,2,0,NA,0,10,59,2,Submission,2,01:20:00,3,L,Men_Middleweight,952,8,0,15,0.3333333333333333,0.8333333333333334,0.2727272727272727
2008-09-06,Ryo Chonan,0,23,58,0.39655172413793105,72,111,0,0,0,0,0,NA,0,18,68,2,Decision,3,05:00:00,3,W,Men_Welterweight,951,20,4,24,0.6486486486486487,0.5225225225225225,0.5621301775147929
2008-09-06,Roan Carneiro,0,18,38,0.47368421052631576,68,92,2,6,0.3333333333333333,1,1,NA,0,23,72,0,Decision,3,05:00:00,3,L,Men_Welterweight,951,35,0,39,0.7391304347826086,0.41304347826086957,0.6615384615384615
2008-08-09,Georges St-Pierre,3,131,226,0.5796460176991151,203,303,7,9,0.7777777777777778,1,1,NA,0,37,96,0,Decision,5,05:00:00,5,W,Men_Welterweight,950,95,6,97,0.66996699669967,0.7458745874587459,0.6313799621928167
2008-08-09,Jon Fitch,0,37,132,0.2803030303030303,96,193,0,6,0,0,0,NA,3,131,203,7,Decision,5,05:00:00,5,L,Men_Welterweight,950,95,2,100,0.49740932642487046,0.6839378238341969,0.40923076923076923
2008-08-09,Brock Lesnar,1,45,52,0.8653846153846154,96,107,5,6,0.8333333333333334,1,0,NA,0,9,41,0,Decision,3,05:00:00,3,W,Men_Heavyweight,949,12,0,14,0.897196261682243,0.48598130841121495,0.8867924528301887
2008-08-09,Heath Herring,0,9,21,0.42857142857142855,41,55,0,0,0,0,0,NA,1,45,96,5,Decision,3,05:00:00,3,L,Men_Heavyweight,949,7,1,11,0.7454545454545455,0.38181818181818183,0.6578947368421053
2008-08-09,Rob Emerson,1,3,3,1,3,3,0,0,0,0,0,NA,0,0,0,0,KO/TKO,1,00:12:00,3,W,Men_Lightweight,948,3,0,3,1,1,1
2008-08-09,Manvel Gamburyan,0,0,3,0,0,3,0,0,0,0,0,NA,1,3,3,0,KO/TKO,1,00:12:00,3,L,Men_Lightweight,948,0,0,0,0,1,0
2008-08-09,Kenny Florian,0,51,99,0.5151515151515151,65,113,5,7,0.7142857142857143,0,0,NA,0,33,60,0,Decision,3,05:00:00,3,W,Men_Lightweight,947,70,5,72,0.5752212389380531,0.8761061946902655,0.5471698113207547
2008-08-09,Roger Huerta,0,33,103,0.32038834951456313,60,132,0,5,0,0,0,NA,0,51,65,5,Decision,3,05:00:00,3,L,Men_Lightweight,947,48,2,48,0.45454545454545453,0.7803030303030303,0.39574468085106385
2008-08-09,Demian Maia,0,30,59,0.5084745762711864,103,145,2,4,0.5,3,1,NA,0,7,36,0,Submission,3,02:44:00,3,W,Men_Middleweight,946,8,2,9,0.7103448275862069,0.4068965517241379,0.6519607843137255
2008-08-09,Jason MacDonald,0,7,15,0.4666666666666667,36,45,0,2,0,4,1,NA,0,30,103,2,Submission,3,02:44:00,3,L,Men_Middleweight,946,29,2,42,0.8,0.3333333333333333,0.7166666666666667
2008-08-09,Tamdan McCrory,0,26,44,0.5909090909090909,44,64,4,7,0.5714285714285714,7,1,NA,0,11,42,1,Decision,3,05:00:00,3,W,Men_Welterweight,945,14,1,19,0.6875,0.6875,0.6481481481481481
2008-08-09,Luke Cummo,0,11,25,0.44,42,61,1,2,0.5,1,0,NA,0,26,44,4,Decision,3,05:00:00,3,L,Men_Welterweight,945,18,3,20,0.6885245901639344,0.4098360655737705,0.6162790697674418
2008-08-09,Cheick Kongo,1,23,34,0.6764705882352942,38,50,2,2,1,0,0,NA,0,2,3,0,KO/TKO,1,04:55:00,3,W,Men_Heavyweight,944,7,0,7,0.76,0.68,0.7261904761904762
2008-08-09,Dan Evensen,0,2,9,0.2222222222222222,3,10,0,0,0,2,0,NA,1,23,38,2,KO/TKO,1,04:55:00,3,L,Men_Heavyweight,944,11,0,12,0.3,0.9,0.2631578947368421
2008-08-09,Jon Jones,0,42,102,0.4117647058823529,68,129,2,5,0.4,0,0,NA,0,34,46,0,Decision,3,05:00:00,3,W,Men_Heavyweight,943,50,1,52,0.5271317829457365,0.7906976744186046,0.47619047619047616
2008-08-09,Andre Gusmao,0,34,84,0.40476190476190477,46,98,0,1,0,0,0,NA,0,42,68,2,Decision,3,05:00:00,3,L,Men_Heavyweight,943,60,3,61,0.46938775510204084,0.8571428571428571,0.43956043956043955
2008-08-09,Chris Wilson,3,47,72,0.6527777777777778,111,142,2,2,1,2,0,NA,0,5,8,1,Decision,3,05:00:00,3,W,Men_Welterweight,942,13,12,13,0.7816901408450704,0.5070422535211268,0.7383177570093458
2008-08-09,Steve Bruno,0,5,18,0.2777777777777778,8,21,1,13,0.07692307692307693,0,0,NA,3,47,111,2,Decision,3,05:00:00,3,L,Men_Welterweight,942,25,0,31,0.38095238095238093,0.8571428571428571,0.3333333333333333
2008-08-09,Ben Saunders,1,41,58,0.7068965517241379,56,74,1,1,1,2,0,NA,0,12,32,0,Submission,2,02:28:00,3,W,Men_Welterweight,941,41,7,46,0.7567567567567568,0.7837837837837838,0.7348484848484849
2008-08-09,Ryan Thomas,0,12,53,0.22641509433962265,32,78,0,7,0,2,0,NA,1,41,56,1,Submission,2,02:28:00,3,L,Men_Welterweight,941,17,0,18,0.41025641025641024,0.6794871794871795,0.33587786259541985
2008-07-19,Anderson Silva,1,13,13,1,13,13,0,0,0,0,0,NA,0,0,0,0,KO/TKO,1,01:01:00,3,W,Men_Heavyweight,940,3,0,3,1,1,1
2008-07-19,James Irvin,0,0,3,0,0,3,0,0,0,0,0,NA,1,13,13,0,KO/TKO,1,01:01:00,3,L,Men_Heavyweight,940,0,0,0,0,1,0
2008-07-19,Brandon Vera,0,38,74,0.5135135135135135,51,89,2,4,0.5,0,0,NA,0,30,95,1,Decision,3,05:00:00,3,W,Men_Heavyweight,939,23,4,23,0.5730337078651685,0.8314606741573034,0.5460122699386503
2008-07-19,Reese Andy,0,30,53,0.5660377358490566,95,118,1,5,0.2,0,0,NA,0,38,51,2,Decision,3,05:00:00,3,L,Men_Heavyweight,939,36,2,38,0.8050847457627118,0.4491525423728814,0.7309941520467836
2008-07-19,Frankie Edgar,0,69,112,0.6160714285714286,124,171,10,11,0.9090909090909091,0,0,NA,0,18,63,0,Decision,3,05:00:00,3,W,Men_Lightweight,938,20,0,31,0.7251461988304093,0.6549707602339181,0.6819787985865724
2008-07-19,Hermes Franca,0,18,38,0.47368421052631576,63,94,0,0,0,1,0,NA,0,69,124,10,Decision,3,05:00:00,3,L,Men_Lightweight,938,43,1,47,0.6702127659574468,0.40425531914893614,0.6136363636363636
2008-07-19,Cain Velasquez,0,24,26,0.9230769230769231,79,83,1,1,1,0,0,NA,0,1,1,0,KO/TKO,1,02:02:00,3,W,Men_Heavyweight,937,0,0,0,0.9518072289156626,0.3132530120481928,0.944954128440367
2008-07-19,Jake O'Brien,0,1,1,1,1,1,0,0,0,0,0,NA,0,24,79,1,KO/TKO,1,02:02:00,3,L,Men_Heavyweight,937,2,0,4,1,1,1
2008-07-19,Kevin Burns,0,37,83,0.4457831325301205,93,140,0,1,0,0,0,NA,0,51,106,5,KO/TKO,3,03:35:00,3,W,Men_Welterweight,936,47,1,51,0.6642857142857143,0.5928571428571429,0.5829596412556054
2008-07-19,Anthony Johnson,0,51,98,0.5204081632653061,106,157,5,6,0.8333333333333334,0,0,NA,0,37,93,0,KO/TKO,3,03:35:00,3,L,Men_Welterweight,936,46,1,47,0.6751592356687898,0.6242038216560509,0.615686274509804
2008-07-19,CB Dollaway,0,4,7,0.5714285714285714,9,12,0,1,0,2,1,NA,0,4,25,1,Submission,1,03:58:00,3,W,Men_Middleweight,935,9,2,15,0.75,0.5833333333333334,0.6842105263157895
2008-07-19,Jesse Taylor,0,4,13,0.3076923076923077,25,40,1,3,0.3333333333333333,0,0,NA,0,4,9,0,Submission,1,03:58:00,3,L,Men_Middleweight,935,3,1,3,0.625,0.325,0.5471698113207547
2008-07-19,Tim Credeur,1,19,68,0.27941176470588236,19,68,0,0,0,0,0,NA,0,6,6,0,KO/TKO,1,01:54:00,3,W,Men_Middleweight,934,16,0,16,0.27941176470588236,1,0.27941176470588236
2008-07-19,Cale Yarbrough,0,6,22,0.2727272727272727,6,22,0,0,0,0,0,NA,1,19,19,0,KO/TKO,1,01:54:00,3,L,Men_Middleweight,934,49,0,49,0.2727272727272727,1,0.2727272727272727
2008-07-19,Rory Markham,1,6,22,0.2727272727272727,6,22,0,0,0,0,0,NA,0,18,18,0,KO/TKO,1,01:37:00,3,W,Men_Welterweight,933,14,0,14,0.2727272727272727,1,0.2727272727272727
2008-07-19,Brodie Farber,0,18,32,0.5625,18,32,0,0,0,0,0,NA,1,6,6,0,KO/TKO,1,01:37:00,3,L,Men_Welterweight,933,16,0,16,0.5625,1,0.5625
2008-07-19,Nate Loughran,0,1,3,0.3333333333333333,10,12,0,0,0,2,0,NA,0,7,10,0,Submission,1,04:21:00,3,W,Men_Middleweight,932,8,0,9,0.8333333333333334,0.25,0.7333333333333333
2008-07-19,Johnny Rees,0,7,15,0.4666666666666667,10,19,0,0,0,0,0,NA,0,1,10,0,Submission,1,04:21:00,3,L,Men_Middleweight,932,2,0,2,0.5263157894736842,0.7894736842105263,0.5
2008-07-19,Brad Blackburn,4,53,87,0.6091954022988506,84,120,0,0,0,0,0,NA,0,9,14,0,KO/TKO,2,02:29:00,3,W,Men_Welterweight,931,24,6,24,0.7,0.725,0.6618357487922706
2008-07-19,James Giboo,0,9,33,0.2727272727272727,14,38,0,6,0,0,0,NA,4,53,84,0,KO/TKO,2,02:29:00,3,L,Men_Welterweight,931,34,0,36,0.3684210526315789,0.868421052631579,0.323943661971831
2008-07-19,Shannon Gugerty,0,3,8,0.375,16,23,1,1,1,2,0,NA,0,1,2,0,Submission,1,03:33:00,3,W,Men_Lightweight,930,5,0,5,0.6956521739130435,0.34782608695652173,0.6129032258064516
2008-07-19,Dale Hartt,0,1,6,0.16666666666666666,2,7,0,0,0,2,0,NA,0,3,16,1,Submission,1,03:33:00,3,L,Men_Lightweight,930,5,0,7,0.2857142857142857,0.8571428571428571,0.23076923076923078
2008-07-05,Forrest Griffin,0,77,276,0.27898550724637683,113,326,0,1,0,3,0,NA,1,50,73,0,Decision,5,05:00:00,5,W,Men_Heavyweight,929,88,1,90,0.34662576687116564,0.8466257668711656,0.31561461794019935
2008-07-05,Quinton Jackson,1,50,138,0.36231884057971014,73,163,0,1,0,0,0,NA,0,77,113,0,Decision,5,05:00:00,5,L,Men_Heavyweight,929,199,1,213,0.44785276073619634,0.8466257668711656,0.40863787375415284
2008-07-05,Patrick Cote,0,24,64,0.375,39,80,0,0,0,0,0,NA,0,26,36,2,Decision,3,05:00:00,3,W,Men_Middleweight,928,36,9,36,0.4875,0.8,0.4375
2008-07-05,Ricardo Almeida,0,26,62,0.41935483870967744,36,72,2,11,0.18181818181818182,2,0,NA,0,24,39,0,Decision,3,05:00:00,3,L,Men_Middleweight,928,40,0,41,0.5,0.8611111111111112,0.4626865671641791
2008-07-05,Joe Stevenson,1,12,27,0.4444444444444444,13,28,1,3,0.3333333333333333,2,0,NA,0,4,28,5,Submission,2,02:57:00,3,W,Men_Lightweight,927,20,0,20,0.4642857142857143,0.9642857142857143,0.45454545454545453
2008-07-05,Gleison Tibau,0,4,24,0.16666666666666666,28,48,5,5,1,1,0,NA,1,12,13,1,Submission,2,02:57:00,3,L,Men_Lightweight,927,15,2,15,0.5833333333333334,0.5,0.4444444444444444
2008-07-05,Josh Koscheck,0,38,58,0.6551724137931034,103,125,2,4,0.5,0,0,NA,0,16,43,0,Decision,3,05:00:00,3,W,Men_Welterweight,926,49,0,50,0.824,0.464,0.7704918032786885
2008-07-05,Chris Lytle,0,16,65,0.24615384615384617,43,93,0,0,0,5,0,NA,0,38,103,2,Decision,3,05:00:00,3,L,Men_Welterweight,926,20,2,22,0.46236559139784944,0.6989247311827957,0.37341772151898733
2008-07-05,Tyson Griffin,0,92,175,0.5257142857142857,144,227,3,3,1,0,0,NA,0,20,41,0,Decision,3,05:00:00,3,W,Men_Lightweight,925,60,4,61,0.6343612334801763,0.7709251101321586,0.5870646766169154
2008-07-05,Marcus Aurelio,0,20,80,0.25,41,102,0,4,0,1,0,NA,0,92,144,3,Decision,3,05:00:00,3,L,Men_Lightweight,925,83,0,83,0.4019607843137255,0.7843137254901961,0.33516483516483514
2008-07-05,Gabriel Gonzaga,0,6,8,0.75,16,19,1,1,1,1,0,NA,0,2,2,0,Submission,1,01:57:00,3,W,Men_Heavyweight,924,7,0,7,0.8421052631578947,0.42105263157894735,0.8148148148148148
2008-07-05,Justin McCully,0,2,9,0.2222222222222222,2,9,0,0,0,0,0,NA,0,6,16,1,Submission,1,01:57:00,3,L,Men_Heavyweight,924,2,0,3,0.2222222222222222,1,0.2222222222222222
2008-07-05,Cole Miller,0,41,141,0.2907801418439716,59,159,1,2,0.5,2,1,NA,0,54,76,3,Submission,3,04:48:00,3,W,Men_Lightweight,923,73,0,75,0.3710691823899371,0.8867924528301887,0.3333333333333333
2008-07-05,Jorge Gurgel,0,54,127,0.4251968503937008,76,151,3,3,1,0,1,NA,0,41,59,1,Submission,3,04:48:00,3,L,Men_Lightweight,923,100,1,100,0.5033112582781457,0.8410596026490066,0.4676258992805755
2008-07-05,Melvin Guillard,2,10,15,0.6666666666666666,10,15,0,0,0,0,0,NA,0,0,0,0,KO/TKO,1,00:36:00,3,W,Men_Lightweight,922,1,0,1,0.6666666666666666,1,0.6666666666666666
